,city_id,hexcluster_id,holiday_date,holiday_name,hour,label,lag_week_4,lag_week_5,lag_week_6,lag_week_1,lag_week_2,lag_week_3,matched_ref_val,dow,year
0,1,fd1f5cd5-aed9-493f-a0ff-62160d70c6bb,2018-06-15,EID(shoulder day),0,2325.0,2467.0,2240.0,2286.0,2090.0,1990.0,2388.0,6216.0,4,2018
1,1,fd1f5cd5-aed9-493f-a0ff-62160d70c6bb,2018-06-15,EID(shoulder day),1,5538.0,5968.0,5492.0,5205.0,5540.0,5421.0,4506.0,1516.0,4,2018
2,1,fd1f5cd5-aed9-493f-a0ff-62160d70c6bb,2018-06-15,EID(shoulder day),2,5529.0,5171.0,4718.0,6135.0,5147.0,5404.0,4508.0,1067.0,4,2018
3,1,fd1f5cd5-aed9-493f-a0ff-62160d70c6bb,2018-06-15,EID(shoulder day),3,977.0,1205.0,927.0,1108.0,1065.0,1047.0,2686.0,1588.0,4,2018
4,1,fd1f5cd5-aed9-493f-a0ff-62160d70c6bb,2018-06-15,EID(shoulder day),4,1091.0,1044.0,1095.0,1032.0,1048.0,1067.0,836.0,1530.0,4,2018
5,1,fd1f5cd5-aed9-493f-a0ff-62160d70c6bb,2018-06-15,EID(shoulder day),5,1520.0,1397.0,1509.0,1459.0,1532.0,1552.0,1096.0,2143.0,4,2018
6,1,fd1f5cd5-aed9-493f-a0ff-62160d70c6bb,2018-06-15,EID(shoulder day),6,1827.0,1658.0,1670.0,1728.0,1776.0,1617.0,1308.0,4315.0,4,2018
7,1,fd1f5cd5-aed9-493f-a0ff-62160d70c6bb,2018-06-15,EID(shoulder day),7,2544.0,2388.0,2467.0,2240.0,2325.0,2090.0,1990.0,3771.0,4,2018
8,1,fd1f5cd5-aed9-493f-a0ff-62160d70c6bb,2018-06-15,EID(shoulder day),8,6294.0,4506.0,5968.0,5492.0,5538.0,5540.0,5421.0,1436.0,4,2018
9,1,fd1f5cd5-aed9-493f-a0ff-62160d70c6bb,2018-06-15,EID(shoulder day),9,6610.0,4508.0,5171.0,4718.0,5529.0,5147.0,5404.0,2179.0,4,2018
10,1,fd1f5cd5-aed9-493f-a0ff-62160d70c6bb,2018-06-15,EID(shoulder day),10,1693.0,2686.0,1205.0,927.0,977.0,1065.0,1047.0,1509.0,4,2018
11,1,fd1f5cd5-aed9-493f-a0ff-62160d70c6bb,2018-06-15,EID(shoulder day),11,1141.0,836.0,1044.0,1095.0,1091.0,1048.0,1067.0,1085.0,4,2018
12,1,fd1f5cd5-aed9-493f-a0ff-62160d70c6bb,2018-06-15,EID(shoulder day),12,1638.0,1096.0,1397.0,1509.0,1520.0,1532.0,1552.0,1586.0,4,2018
13,1,fd1f5cd5-aed9-493f-a0ff-62160d70c6bb,2018-06-15,EID(shoulder day),13,1867.0,1308.0,1658.0,1670.0,1827.0,1776.0,1617.0,4994.0,4,2018
14,1,fd1f5cd5-aed9-493f-a0ff-62160d70c6bb,2018-06-15,EID(shoulder day),14,2332.0,1990.0,2388.0,2467.0,2544.0,2325.0,2090.0,5395.0,4,2018
15,1,fd1f5cd5-aed9-493f-a0ff-62160d70c6bb,2018-06-15,EID(shoulder day),15,5144.0,5421.0,4506.0,5968.0,6294.0,5538.0,5540.0,909.0,4,2018
16,1,fd1f5cd5-aed9-493f-a0ff-62160d70c6bb,2018-06-15,EID(shoulder day),16,4818.0,5404.0,4508.0,5171.0,6610.0,5529.0,5147.0,987.0,4,2018
17,1,fd1f5cd5-aed9-493f-a0ff-62160d70c6bb,2018-06-15,EID(shoulder day),17,955.0,1047.0,2686.0,1205.0,1693.0,977.0,1065.0,1493.0,4,2018
18,1,fd1f5cd5-aed9-493f-a0ff-62160d70c6bb,2018-06-15,EID(shoulder day),18,1103.0,1067.0,836.0,1044.0,1141.0,1091.0,1048.0,1758.0,4,2018
19,1,fd1f5cd5-aed9-493f-a0ff-62160d70c6bb,2018-06-15,EID(shoulder day),19,2886.0,1552.0,1096.0,1397.0,1638.0,1520.0,1532.0,2375.0,4,2018
20,1,fd1f5cd5-aed9-493f-a0ff-62160d70c6bb,2018-06-15,EID(shoulder day),20,1999.0,1617.0,1308.0,1658.0,1867.0,1827.0,1776.0,5705.0,4,2018
21,1,fd1f5cd5-aed9-493f-a0ff-62160d70c6bb,2018-06-15,EID(shoulder day),21,1442.0,2090.0,1990.0,2388.0,2332.0,2544.0,2325.0,5514.0,4,2018
22,1,fd1f5cd5-aed9-493f-a0ff-62160d70c6bb,2018-06-15,EID(shoulder day),22,3874.0,5540.0,5421.0,4506.0,5144.0,6294.0,5538.0,1009.0,4,2018
23,1,fd1f5cd5-aed9-493f-a0ff-62160d70c6bb,2018-06-15,EID(shoulder day),23,4335.0,5147.0,5404.0,4508.0,4818.0,6610.0,5529.0,1126.0,4,2018
24,1,540b3bf9-676f-4007-9249-517ac5d4a994,2018-06-15,EID(shoulder day),0,694.0,723.0,940.0,745.0,607.0,591.0,707.0,1081.0,4,2018
25,1,540b3bf9-676f-4007-9249-517ac5d4a994,2018-06-15,EID(shoulder day),1,1259.0,1322.0,1733.0,1596.0,1592.0,1661.0,1114.0,570.0,4,2018
26,1,540b3bf9-676f-4007-9249-517ac5d4a994,2018-06-15,EID(shoulder day),2,1255.0,1234.0,1368.0,1316.0,1161.0,1281.0,1210.0,402.0,4,2018
27,1,540b3bf9-676f-4007-9249-517ac5d4a994,2018-06-15,EID(shoulder day),3,643.0,571.0,657.0,620.0,585.0,588.0,740.0,440.0,4,2018
28,1,540b3bf9-676f-4007-9249-517ac5d4a994,2018-06-15,EID(shoulder day),4,464.0,472.0,481.0,504.0,504.0,449.0,663.0,469.0,4,2018
29,1,540b3bf9-676f-4007-9249-517ac5d4a994,2018-06-15,EID(shoulder day),5,499.0,507.0,554.0,633.0,554.0,481.0,488.0,559.0,4,2018
30,1,540b3bf9-676f-4007-9249-517ac5d4a994,2018-06-15,EID(shoulder day),6,535.0,499.0,578.0,672.0,587.0,531.0,506.0,1160.0,4,2018
31,1,540b3bf9-676f-4007-9249-517ac5d4a994,2018-06-15,EID(shoulder day),7,816.0,707.0,723.0,940.0,694.0,607.0,591.0,1070.0,4,2018
32,1,540b3bf9-676f-4007-9249-517ac5d4a994,2018-06-15,EID(shoulder day),8,1346.0,1114.0,1322.0,1733.0,1259.0,1592.0,1661.0,559.0,4,2018
33,1,540b3bf9-676f-4007-9249-517ac5d4a994,2018-06-15,EID(shoulder day),9,1279.0,1210.0,1234.0,1368.0,1255.0,1161.0,1281.0,629.0,4,2018
34,1,540b3bf9-676f-4007-9249-517ac5d4a994,2018-06-15,EID(shoulder day),10,641.0,740.0,571.0,657.0,643.0,585.0,588.0,681.0,4,2018
35,1,540b3bf9-676f-4007-9249-517ac5d4a994,2018-06-15,EID(shoulder day),11,472.0,663.0,472.0,481.0,464.0,504.0,449.0,417.0,4,2018
36,1,540b3bf9-676f-4007-9249-517ac5d4a994,2018-06-15,EID(shoulder day),12,512.0,488.0,507.0,554.0,499.0,554.0,481.0,624.0,4,2018
37,1,540b3bf9-676f-4007-9249-517ac5d4a994,2018-06-15,EID(shoulder day),13,547.0,506.0,499.0,578.0,535.0,587.0,531.0,1444.0,4,2018
38,1,540b3bf9-676f-4007-9249-517ac5d4a994,2018-06-15,EID(shoulder day),14,654.0,591.0,707.0,723.0,816.0,694.0,607.0,1087.0,4,2018
39,1,540b3bf9-676f-4007-9249-517ac5d4a994,2018-06-15,EID(shoulder day),15,1409.0,1661.0,1114.0,1322.0,1346.0,1259.0,1592.0,544.0,4,2018
40,1,540b3bf9-676f-4007-9249-517ac5d4a994,2018-06-15,EID(shoulder day),16,1285.0,1281.0,1210.0,1234.0,1279.0,1255.0,1161.0,429.0,4,2018
41,1,540b3bf9-676f-4007-9249-517ac5d4a994,2018-06-15,EID(shoulder day),17,571.0,588.0,740.0,571.0,641.0,643.0,585.0,416.0,4,2018
42,1,540b3bf9-676f-4007-9249-517ac5d4a994,2018-06-15,EID(shoulder day),18,443.0,449.0,663.0,472.0,472.0,464.0,504.0,488.0,4,2018
43,1,540b3bf9-676f-4007-9249-517ac5d4a994,2018-06-15,EID(shoulder day),19,772.0,481.0,488.0,507.0,512.0,499.0,554.0,620.0,4,2018
44,1,540b3bf9-676f-4007-9249-517ac5d4a994,2018-06-15,EID(shoulder day),20,850.0,531.0,506.0,499.0,547.0,535.0,587.0,1516.0,4,2018
45,1,540b3bf9-676f-4007-9249-517ac5d4a994,2018-06-15,EID(shoulder day),21,590.0,607.0,591.0,707.0,654.0,816.0,694.0,1297.0,4,2018
46,1,540b3bf9-676f-4007-9249-517ac5d4a994,2018-06-15,EID(shoulder day),22,1558.0,1592.0,1661.0,1114.0,1409.0,1346.0,1259.0,579.0,4,2018
47,1,540b3bf9-676f-4007-9249-517ac5d4a994,2018-06-15,EID(shoulder day),23,1131.0,1161.0,1281.0,1210.0,1285.0,1279.0,1255.0,380.0,4,2018
48,1,4e813b09-5dda-4140-bebc-9a6ade457127,2018-06-15,EID(shoulder day),0,387.0,408.0,549.0,345.0,332.0,359.0,416.0,987.0,4,2018
49,1,4e813b09-5dda-4140-bebc-9a6ade457127,2018-06-15,EID(shoulder day),1,716.0,841.0,861.0,869.0,801.0,683.0,770.0,326.0,4,2018
50,1,4e813b09-5dda-4140-bebc-9a6ade457127,2018-06-15,EID(shoulder day),2,747.0,900.0,970.0,1122.0,868.0,876.0,743.0,196.0,4,2018
51,1,4e813b09-5dda-4140-bebc-9a6ade457127,2018-06-15,EID(shoulder day),3,223.0,259.0,215.0,257.0,253.0,229.0,562.0,259.0,4,2018
52,1,4e813b09-5dda-4140-bebc-9a6ade457127,2018-06-15,EID(shoulder day),4,224.0,202.0,229.0,206.0,216.0,223.0,230.0,229.0,4,2018
53,1,4e813b09-5dda-4140-bebc-9a6ade457127,2018-06-15,EID(shoulder day),5,240.0,263.0,285.0,244.0,234.0,257.0,211.0,391.0,4,2018
54,1,4e813b09-5dda-4140-bebc-9a6ade457127,2018-06-15,EID(shoulder day),6,296.0,261.0,302.0,294.0,294.0,316.0,263.0,631.0,4,2018
55,1,4e813b09-5dda-4140-bebc-9a6ade457127,2018-06-15,EID(shoulder day),7,491.0,416.0,408.0,549.0,387.0,332.0,359.0,609.0,4,2018
56,1,4e813b09-5dda-4140-bebc-9a6ade457127,2018-06-15,EID(shoulder day),8,881.0,770.0,841.0,861.0,716.0,801.0,683.0,277.0,4,2018
57,1,4e813b09-5dda-4140-bebc-9a6ade457127,2018-06-15,EID(shoulder day),9,1020.0,743.0,900.0,970.0,747.0,868.0,876.0,385.0,4,2018
58,1,4e813b09-5dda-4140-bebc-9a6ade457127,2018-06-15,EID(shoulder day),10,298.0,562.0,259.0,215.0,223.0,253.0,229.0,379.0,4,2018
59,1,4e813b09-5dda-4140-bebc-9a6ade457127,2018-06-15,EID(shoulder day),11,207.0,230.0,202.0,229.0,224.0,216.0,223.0,183.0,4,2018
60,1,4e813b09-5dda-4140-bebc-9a6ade457127,2018-06-15,EID(shoulder day),12,228.0,211.0,263.0,285.0,240.0,234.0,257.0,261.0,4,2018
61,1,4e813b09-5dda-4140-bebc-9a6ade457127,2018-06-15,EID(shoulder day),13,239.0,263.0,261.0,302.0,296.0,294.0,316.0,677.0,4,2018
62,1,4e813b09-5dda-4140-bebc-9a6ade457127,2018-06-15,EID(shoulder day),14,373.0,359.0,416.0,408.0,491.0,387.0,332.0,730.0,4,2018
63,1,4e813b09-5dda-4140-bebc-9a6ade457127,2018-06-15,EID(shoulder day),15,793.0,683.0,770.0,841.0,881.0,716.0,801.0,231.0,4,2018
64,1,4e813b09-5dda-4140-bebc-9a6ade457127,2018-06-15,EID(shoulder day),16,733.0,876.0,743.0,900.0,1020.0,747.0,868.0,203.0,4,2018
65,1,4e813b09-5dda-4140-bebc-9a6ade457127,2018-06-15,EID(shoulder day),17,256.0,229.0,562.0,259.0,298.0,223.0,253.0,271.0,4,2018
66,1,4e813b09-5dda-4140-bebc-9a6ade457127,2018-06-15,EID(shoulder day),18,215.0,223.0,230.0,202.0,207.0,224.0,216.0,255.0,4,2018
67,1,4e813b09-5dda-4140-bebc-9a6ade457127,2018-06-15,EID(shoulder day),19,489.0,257.0,211.0,263.0,228.0,240.0,234.0,353.0,4,2018
68,1,4e813b09-5dda-4140-bebc-9a6ade457127,2018-06-15,EID(shoulder day),20,410.0,316.0,263.0,261.0,239.0,296.0,294.0,788.0,4,2018
69,1,4e813b09-5dda-4140-bebc-9a6ade457127,2018-06-15,EID(shoulder day),21,250.0,332.0,359.0,416.0,373.0,491.0,387.0,772.0,4,2018
70,1,4e813b09-5dda-4140-bebc-9a6ade457127,2018-06-15,EID(shoulder day),22,625.0,801.0,683.0,770.0,793.0,881.0,716.0,246.0,4,2018
71,1,4e813b09-5dda-4140-bebc-9a6ade457127,2018-06-15,EID(shoulder day),23,643.0,868.0,876.0,743.0,733.0,1020.0,747.0,202.0,4,2018
72,1,a5386a89-9a57-4811-be84-dffa8660a0b3,2018-06-15,EID(shoulder day),0,991.0,881.0,934.0,836.0,932.0,814.0,897.0,1436.0,4,2018
73,1,a5386a89-9a57-4811-be84-dffa8660a0b3,2018-06-15,EID(shoulder day),1,1664.0,1571.0,1931.0,1530.0,1697.0,1547.0,1598.0,455.0,4,2018
74,1,a5386a89-9a57-4811-be84-dffa8660a0b3,2018-06-15,EID(shoulder day),2,1656.0,1569.0,1847.0,1908.0,1555.0,1477.0,1525.0,338.0,4,2018
75,1,a5386a89-9a57-4811-be84-dffa8660a0b3,2018-06-15,EID(shoulder day),3,510.0,547.0,420.0,426.0,602.0,466.0,1000.0,390.0,4,2018
76,1,a5386a89-9a57-4811-be84-dffa8660a0b3,2018-06-15,EID(shoulder day),4,466.0,446.0,460.0,482.0,478.0,451.0,494.0,486.0,4,2018
77,1,a5386a89-9a57-4811-be84-dffa8660a0b3,2018-06-15,EID(shoulder day),5,543.0,520.0,505.0,546.0,622.0,581.0,417.0,592.0,4,2018
78,1,a5386a89-9a57-4811-be84-dffa8660a0b3,2018-06-15,EID(shoulder day),6,639.0,563.0,588.0,542.0,666.0,568.0,470.0,1374.0,4,2018
79,1,a5386a89-9a57-4811-be84-dffa8660a0b3,2018-06-15,EID(shoulder day),7,768.0,897.0,881.0,934.0,991.0,932.0,814.0,1116.0,4,2018
80,1,a5386a89-9a57-4811-be84-dffa8660a0b3,2018-06-15,EID(shoulder day),8,1659.0,1598.0,1571.0,1931.0,1664.0,1697.0,1547.0,475.0,4,2018
81,1,a5386a89-9a57-4811-be84-dffa8660a0b3,2018-06-15,EID(shoulder day),9,1556.0,1525.0,1569.0,1847.0,1656.0,1555.0,1477.0,672.0,4,2018
82,1,a5386a89-9a57-4811-be84-dffa8660a0b3,2018-06-15,EID(shoulder day),10,936.0,1000.0,547.0,420.0,510.0,602.0,466.0,710.0,4,2018
83,1,a5386a89-9a57-4811-be84-dffa8660a0b3,2018-06-15,EID(shoulder day),11,442.0,494.0,446.0,460.0,466.0,478.0,451.0,285.0,4,2018
84,1,a5386a89-9a57-4811-be84-dffa8660a0b3,2018-06-15,EID(shoulder day),12,582.0,417.0,520.0,505.0,543.0,622.0,581.0,455.0,4,2018
85,1,a5386a89-9a57-4811-be84-dffa8660a0b3,2018-06-15,EID(shoulder day),13,571.0,470.0,563.0,588.0,639.0,666.0,568.0,1289.0,4,2018
86,1,a5386a89-9a57-4811-be84-dffa8660a0b3,2018-06-15,EID(shoulder day),14,759.0,814.0,897.0,881.0,768.0,991.0,932.0,1349.0,4,2018
87,1,a5386a89-9a57-4811-be84-dffa8660a0b3,2018-06-15,EID(shoulder day),15,1548.0,1547.0,1598.0,1571.0,1659.0,1664.0,1697.0,384.0,4,2018
88,1,a5386a89-9a57-4811-be84-dffa8660a0b3,2018-06-15,EID(shoulder day),16,1508.0,1477.0,1525.0,1569.0,1556.0,1656.0,1555.0,356.0,4,2018
89,1,a5386a89-9a57-4811-be84-dffa8660a0b3,2018-06-15,EID(shoulder day),17,534.0,466.0,1000.0,547.0,936.0,510.0,602.0,385.0,4,2018
90,1,a5386a89-9a57-4811-be84-dffa8660a0b3,2018-06-15,EID(shoulder day),18,731.0,451.0,494.0,446.0,442.0,466.0,478.0,472.0,4,2018
91,1,a5386a89-9a57-4811-be84-dffa8660a0b3,2018-06-15,EID(shoulder day),19,1305.0,581.0,417.0,520.0,582.0,543.0,622.0,685.0,4,2018
92,1,a5386a89-9a57-4811-be84-dffa8660a0b3,2018-06-15,EID(shoulder day),20,954.0,568.0,470.0,563.0,571.0,639.0,666.0,1549.0,4,2018
93,1,a5386a89-9a57-4811-be84-dffa8660a0b3,2018-06-15,EID(shoulder day),21,521.0,932.0,814.0,897.0,759.0,768.0,991.0,1973.0,4,2018
94,1,a5386a89-9a57-4811-be84-dffa8660a0b3,2018-06-15,EID(shoulder day),22,1344.0,1697.0,1547.0,1598.0,1548.0,1659.0,1664.0,396.0,4,2018
95,1,a5386a89-9a57-4811-be84-dffa8660a0b3,2018-06-15,EID(shoulder day),23,1408.0,1555.0,1477.0,1525.0,1508.0,1556.0,1656.0,348.0,4,2018
96,1,fd1f5cd5-aed9-493f-a0ff-62160d70c6bb,2018-06-14,EID,1,2325.0,2467.0,2240.0,2286.0,2090.0,1990.0,2388.0,6216.0,3,2018
97,1,fd1f5cd5-aed9-493f-a0ff-62160d70c6bb,2018-06-14,EID,2,5538.0,5968.0,5492.0,5205.0,5540.0,5421.0,4506.0,1516.0,3,2018
98,1,fd1f5cd5-aed9-493f-a0ff-62160d70c6bb,2018-06-14,EID,3,5529.0,5171.0,4718.0,6135.0,5147.0,5404.0,4508.0,1067.0,3,2018
99,1,fd1f5cd5-aed9-493f-a0ff-62160d70c6bb,2018-06-14,EID,4,977.0,1205.0,927.0,1108.0,1065.0,1047.0,2686.0,1588.0,3,2018
100,1,fd1f5cd5-aed9-493f-a0ff-62160d70c6bb,2018-06-14,EID,5,1091.0,1044.0,1095.0,1032.0,1048.0,1067.0,836.0,1530.0,3,2018
101,1,fd1f5cd5-aed9-493f-a0ff-62160d70c6bb,2018-06-14,EID,6,1520.0,1397.0,1509.0,1459.0,1532.0,1552.0,1096.0,2143.0,3,2018
102,1,fd1f5cd5-aed9-493f-a0ff-62160d70c6bb,2018-06-14,EID,7,1827.0,1658.0,1670.0,1728.0,1776.0,1617.0,1308.0,4315.0,3,2018
103,1,fd1f5cd5-aed9-493f-a0ff-62160d70c6bb,2018-06-14,EID,8,2544.0,2388.0,2467.0,2240.0,2325.0,2090.0,1990.0,3771.0,3,2018
104,1,fd1f5cd5-aed9-493f-a0ff-62160d70c6bb,2018-06-14,EID,9,6294.0,4506.0,5968.0,5492.0,5538.0,5540.0,5421.0,1436.0,3,2018
105,1,fd1f5cd5-aed9-493f-a0ff-62160d70c6bb,2018-06-14,EID,10,6610.0,4508.0,5171.0,4718.0,5529.0,5147.0,5404.0,2179.0,3,2018
106,1,fd1f5cd5-aed9-493f-a0ff-62160d70c6bb,2018-06-14,EID,11,1693.0,2686.0,1205.0,927.0,977.0,1065.0,1047.0,1509.0,3,2018
107,1,fd1f5cd5-aed9-493f-a0ff-62160d70c6bb,2018-06-14,EID,12,1141.0,836.0,1044.0,1095.0,1091.0,1048.0,1067.0,1085.0,3,2018
108,1,fd1f5cd5-aed9-493f-a0ff-62160d70c6bb,2018-06-14,EID,13,1638.0,1096.0,1397.0,1509.0,1520.0,1532.0,1552.0,1586.0,3,2018
109,1,fd1f5cd5-aed9-493f-a0ff-62160d70c6bb,2018-06-14,EID,14,1867.0,1308.0,1658.0,1670.0,1827.0,1776.0,1617.0,4994.0,3,2018
110,1,fd1f5cd5-aed9-493f-a0ff-62160d70c6bb,2018-06-14,EID,15,2332.0,1990.0,2388.0,2467.0,2544.0,2325.0,2090.0,5395.0,3,2018
111,1,fd1f5cd5-aed9-493f-a0ff-62160d70c6bb,2018-06-14,EID,16,5144.0,5421.0,4506.0,5968.0,6294.0,5538.0,5540.0,909.0,3,2018
112,1,fd1f5cd5-aed9-493f-a0ff-62160d70c6bb,2018-06-14,EID,17,4818.0,5404.0,4508.0,5171.0,6610.0,5529.0,5147.0,987.0,3,2018
113,1,fd1f5cd5-aed9-493f-a0ff-62160d70c6bb,2018-06-14,EID,18,955.0,1047.0,2686.0,1205.0,1693.0,977.0,1065.0,1493.0,3,2018
114,1,fd1f5cd5-aed9-493f-a0ff-62160d70c6bb,2018-06-14,EID,19,1103.0,1067.0,836.0,1044.0,1141.0,1091.0,1048.0,1758.0,3,2018
115,1,fd1f5cd5-aed9-493f-a0ff-62160d70c6bb,2018-06-14,EID,20,2886.0,1552.0,1096.0,1397.0,1638.0,1520.0,1532.0,2375.0,3,2018
116,1,fd1f5cd5-aed9-493f-a0ff-62160d70c6bb,2018-06-14,EID,21,1999.0,1617.0,1308.0,1658.0,1867.0,1827.0,1776.0,5705.0,3,2018
117,1,fd1f5cd5-aed9-493f-a0ff-62160d70c6bb,2018-06-14,EID,22,1442.0,2090.0,1990.0,2388.0,2332.0,2544.0,2325.0,5514.0,3,2018
118,1,fd1f5cd5-aed9-493f-a0ff-62160d70c6bb,2018-06-14,EID,23,3874.0,5540.0,5421.0,4506.0,5144.0,6294.0,5538.0,1009.0,3,2018
119,1,540b3bf9-676f-4007-9249-517ac5d4a994,2018-06-14,EID,1,694.0,723.0,940.0,745.0,607.0,591.0,707.0,1081.0,3,2018
120,1,540b3bf9-676f-4007-9249-517ac5d4a994,2018-06-14,EID,2,1259.0,1322.0,1733.0,1596.0,1592.0,1661.0,1114.0,570.0,3,2018
121,1,540b3bf9-676f-4007-9249-517ac5d4a994,2018-06-14,EID,3,1255.0,1234.0,1368.0,1316.0,1161.0,1281.0,1210.0,402.0,3,2018
122,1,540b3bf9-676f-4007-9249-517ac5d4a994,2018-06-14,EID,4,643.0,571.0,657.0,620.0,585.0,588.0,740.0,440.0,3,2018
123,1,540b3bf9-676f-4007-9249-517ac5d4a994,2018-06-14,EID,5,464.0,472.0,481.0,504.0,504.0,449.0,663.0,469.0,3,2018
124,1,540b3bf9-676f-4007-9249-517ac5d4a994,2018-06-14,EID,6,499.0,507.0,554.0,633.0,554.0,481.0,488.0,559.0,3,2018
125,1,540b3bf9-676f-4007-9249-517ac5d4a994,2018-06-14,EID,7,535.0,499.0,578.0,672.0,587.0,531.0,506.0,1160.0,3,2018
126,1,540b3bf9-676f-4007-9249-517ac5d4a994,2018-06-14,EID,8,816.0,707.0,723.0,940.0,694.0,607.0,591.0,1070.0,3,2018
127,1,540b3bf9-676f-4007-9249-517ac5d4a994,2018-06-14,EID,9,1346.0,1114.0,1322.0,1733.0,1259.0,1592.0,1661.0,559.0,3,2018
128,1,540b3bf9-676f-4007-9249-517ac5d4a994,2018-06-14,EID,10,1279.0,1210.0,1234.0,1368.0,1255.0,1161.0,1281.0,629.0,3,2018
129,1,540b3bf9-676f-4007-9249-517ac5d4a994,2018-06-14,EID,11,641.0,740.0,571.0,657.0,643.0,585.0,588.0,681.0,3,2018
130,1,540b3bf9-676f-4007-9249-517ac5d4a994,2018-06-14,EID,12,472.0,663.0,472.0,481.0,464.0,504.0,449.0,417.0,3,2018
131,1,540b3bf9-676f-4007-9249-517ac5d4a994,2018-06-14,EID,13,512.0,488.0,507.0,554.0,499.0,554.0,481.0,624.0,3,2018
132,1,540b3bf9-676f-4007-9249-517ac5d4a994,2018-06-14,EID,14,547.0,506.0,499.0,578.0,535.0,587.0,531.0,1444.0,3,2018
133,1,540b3bf9-676f-4007-9249-517ac5d4a994,2018-06-14,EID,15,654.0,591.0,707.0,723.0,816.0,694.0,607.0,1087.0,3,2018
134,1,540b3bf9-676f-4007-9249-517ac5d4a994,2018-06-14,EID,16,1409.0,1661.0,1114.0,1322.0,1346.0,1259.0,1592.0,544.0,3,2018
135,1,540b3bf9-676f-4007-9249-517ac5d4a994,2018-06-14,EID,17,1285.0,1281.0,1210.0,1234.0,1279.0,1255.0,1161.0,429.0,3,2018
136,1,540b3bf9-676f-4007-9249-517ac5d4a994,2018-06-14,EID,18,571.0,588.0,740.0,571.0,641.0,643.0,585.0,416.0,3,2018
137,1,540b3bf9-676f-4007-9249-517ac5d4a994,2018-06-14,EID,19,443.0,449.0,663.0,472.0,472.0,464.0,504.0,488.0,3,2018
138,1,540b3bf9-676f-4007-9249-517ac5d4a994,2018-06-14,EID,20,772.0,481.0,488.0,507.0,512.0,499.0,554.0,620.0,3,2018
139,1,540b3bf9-676f-4007-9249-517ac5d4a994,2018-06-14,EID,21,850.0,531.0,506.0,499.0,547.0,535.0,587.0,1516.0,3,2018
140,1,540b3bf9-676f-4007-9249-517ac5d4a994,2018-06-14,EID,22,590.0,607.0,591.0,707.0,654.0,816.0,694.0,1297.0,3,2018
141,1,540b3bf9-676f-4007-9249-517ac5d4a994,2018-06-14,EID,23,1558.0,1592.0,1661.0,1114.0,1409.0,1346.0,1259.0,579.0,3,2018
142,1,4e813b09-5dda-4140-bebc-9a6ade457127,2018-06-14,EID,1,387.0,408.0,549.0,345.0,332.0,359.0,416.0,987.0,3,2018
143,1,4e813b09-5dda-4140-bebc-9a6ade457127,2018-06-14,EID,2,716.0,841.0,861.0,869.0,801.0,683.0,770.0,326.0,3,2018
144,1,4e813b09-5dda-4140-bebc-9a6ade457127,2018-06-14,EID,3,747.0,900.0,970.0,1122.0,868.0,876.0,743.0,196.0,3,2018
145,1,4e813b09-5dda-4140-bebc-9a6ade457127,2018-06-14,EID,4,223.0,259.0,215.0,257.0,253.0,229.0,562.0,259.0,3,2018
146,1,4e813b09-5dda-4140-bebc-9a6ade457127,2018-06-14,EID,5,224.0,202.0,229.0,206.0,216.0,223.0,230.0,229.0,3,2018
147,1,4e813b09-5dda-4140-bebc-9a6ade457127,2018-06-14,EID,6,240.0,263.0,285.0,244.0,234.0,257.0,211.0,391.0,3,2018
148,1,4e813b09-5dda-4140-bebc-9a6ade457127,2018-06-14,EID,7,296.0,261.0,302.0,294.0,294.0,316.0,263.0,631.0,3,2018
149,1,4e813b09-5dda-4140-bebc-9a6ade457127,2018-06-14,EID,8,491.0,416.0,408.0,549.0,387.0,332.0,359.0,609.0,3,2018
150,1,4e813b09-5dda-4140-bebc-9a6ade457127,2018-06-14,EID,9,881.0,770.0,841.0,861.0,716.0,801.0,683.0,277.0,3,2018
151,1,4e813b09-5dda-4140-bebc-9a6ade457127,2018-06-14,EID,10,1020.0,743.0,900.0,970.0,747.0,868.0,876.0,385.0,3,2018
152,1,4e813b09-5dda-4140-bebc-9a6ade457127,2018-06-14,EID,11,298.0,562.0,259.0,215.0,223.0,253.0,229.0,379.0,3,2018
153,1,4e813b09-5dda-4140-bebc-9a6ade457127,2018-06-14,EID,12,207.0,230.0,202.0,229.0,224.0,216.0,223.0,183.0,3,2018
154,1,4e813b09-5dda-4140-bebc-9a6ade457127,2018-06-14,EID,13,228.0,211.0,263.0,285.0,240.0,234.0,257.0,261.0,3,2018
155,1,4e813b09-5dda-4140-bebc-9a6ade457127,2018-06-14,EID,14,239.0,263.0,261.0,302.0,296.0,294.0,316.0,677.0,3,2018
156,1,4e813b09-5dda-4140-bebc-9a6ade457127,2018-06-14,EID,15,373.0,359.0,416.0,408.0,491.0,387.0,332.0,730.0,3,2018
157,1,4e813b09-5dda-4140-bebc-9a6ade457127,2018-06-14,EID,16,793.0,683.0,770.0,841.0,881.0,716.0,801.0,231.0,3,2018
158,1,4e813b09-5dda-4140-bebc-9a6ade457127,2018-06-14,EID,17,733.0,876.0,743.0,900.0,1020.0,747.0,868.0,203.0,3,2018
159,1,4e813b09-5dda-4140-bebc-9a6ade457127,2018-06-14,EID,18,256.0,229.0,562.0,259.0,298.0,223.0,253.0,271.0,3,2018
